Id,Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil,NombreCliente,NombreProducto,Town,State
151,3,1126,1,1430,1214900,1240,2,16.76,0,0.0,2,EL SOL,Mantecadas Vainilla 4p 125g BIM 1240,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
152,3,1126,1,1434,432418,1240,2,16.76,0,0.0,2,CONASUPO,Mantecadas Vainilla 4p 125g BIM 1240,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
153,6,1126,1,1428,1221286,1240,7,58.66,0,0.0,7,TERE,Mantecadas Vainilla 4p 125g BIM 1240,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
154,4,1126,1,1217,2446540,31423,4,42.76,0,0.0,4,LARA,Donas Azucar Tubo 10p 158g BIM 31423,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
155,7,1126,1,1021,594828,3631,1,16.35,0,0.0,1,2 DE ENERO,Pan Integral 370g BIM 3631,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
156,7,1126,1,1027,120901,3631,1,16.35,0,0.0,1,BOO,Pan Integral 370g BIM 3631,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
157,8,1126,1,1020,1969845,3631,3,49.05,0,0.0,3,AIDE,Pan Integral 370g BIM 3631,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
158,3,1126,1,1414,4217609,1232,5,91.2,0,0.0,5,NO IDENTIFICADO,Panque Nuez 255g BIM 1232,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
159,3,1126,1,1431,594294,1232,2,36.48,0,0.0,2,EL TREBOL,Panque Nuez 255g BIM 1232,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
160,7,1126,1,1448,2458764,1232,2,36.48,0,0.0,2,JUQUILITA,Panque Nuez 255g BIM 1232,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
161,3,1126,1,1223,4721232,1220,2,15.28,0,0.0,2,NO IDENTIFICADO,Colchones 6p 130g BIM 1220,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
162,4,1126,1,1448,559658,1220,7,53.48,0,0.0,7,MARISOL,Colchones 6p 130g BIM 1220,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
163,6,1126,1,1211,559616,1220,4,30.56,0,0.0,4,LILI,Colchones 6p 130g BIM 1220,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
164,5,1126,1,1006,1906157,1146,2,42.78,0,0.0,2,ROCIO,Pan Integral 675g BIM 1146,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
165,6,1126,1,1036,1485668,1146,1,21.39,0,0.0,1,LA PEÑA,Pan Integral 675g BIM 1146,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
166,6,1126,1,1042,871171,1146,5,106.95,0,0.0,5,CAMPOS,Pan Integral 675g BIM 1146,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
167,3,1126,1,1208,356081,1284,30,90.6,0,0.0,30,BLANCAS,Rebanada 2p 55g BIM 1284,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
168,3,1126,1,1406,1224563,1284,8,24.16,0,0.0,8,LAGOS,Rebanada 2p 55g BIM 1284,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
169,4,1126,1,1408,597051,1284,5,15.1,0,0.0,5,LUPITA,Rebanada 2p 55g BIM 1284,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
170,7,1126,1,1407,2065303,1284,4,12.08,0,0.0,4,SUSY,Rebanada 2p 55g BIM 1284,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
171,7,1126,1,1409,1032921,1284,5,15.1,0,0.0,5,DON CHENDO,Rebanada 2p 55g BIM 1284,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
172,7,1126,1,1449,559986,1284,48,144.96,0,0.0,48,ESTHER,Rebanada 2p 55g BIM 1284,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
173,8,1126,1,1436,1668792,1284,20,60.4,0,0.0,20,MARTINEZ,Rebanada 2p 55g BIM 1284,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
174,9,1126,1,1413,595746,1284,5,15.1,0,0.0,5,HUERTA,Rebanada 2p 55g BIM 1284,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
175,9,1126,1,1413,609513,1284,4,12.08,0,0.0,4,ALINE,Rebanada 2p 55g BIM 1284,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
176,9,1126,1,1427,610418,1284,13,39.26,0,0.0,13,LUIS JUAN,Rebanada 2p 55g BIM 1284,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
177,9,1126,1,1403,606148,1238,4,39.32,0,0.0,4,TERE,Panquecito Gota Choc 2p 140g BIM 1238,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
178,9,1126,1,1423,1255355,1238,9,88.47,0,0.0,9,VERO,Panquecito Gota Choc 2p 140g BIM 1238,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
179,6,1126,1,1402,358089,35651,14,105.0,0,0.0,14,JARDINES,Madalenas 3p 93g BIM 35651,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
180,8,1126,1,1420,597245,35651,3,22.5,0,0.0,3,FANY,Madalenas 3p 93g BIM 35651,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
181,9,1126,1,1432,353064,35651,15,112.5,0,0.0,15,LA MARINA,Madalenas 3p 93g BIM 35651,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
182,3,1126,1,1209,352537,3270,1,10.47,0,0.0,1,PERLITAS,Conchas Vainilla 2p 120g BIM 3270,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
183,4,1126,1,1404,1291796,3270,2,20.94,0,0.0,2,CERVANTES,Conchas Vainilla 2p 120g BIM 3270,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
184,5,1126,1,1438,4319008,3270,2,20.94,0,0.0,2,NO IDENTIFICADO,Conchas Vainilla 2p 120g BIM 3270,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
185,7,1126,1,1435,4726623,1250,4,30.56,0,0.0,4,NO IDENTIFICADO,Donas Azucar 4p 105g BIM 1250,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
186,8,1126,1,1402,358076,1250,11,84.04,0,0.0,11,JR 1,Donas Azucar 4p 105g BIM 1250,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
187,5,1126,1,1415,606971,1309,10,67.6,0,0.0,10,KARY,Bimbunuelos 4p 66g BIM 1309,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
188,4,1126,1,1058,2380675,46772,10,89.2,0,0.0,10,LA MORENA,Pan Molido 210g BIM 46772,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
189,6,1126,1,1216,4441745,46772,2,17.84,0,0.0,2,NO IDENTIFICADO,Pan Molido 210g BIM 46772,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
190,4,1126,1,1446,2489507,972,2,37.96,0,0.0,2,LA TIENDITA,Roles Canela 6p 365g BIM 972,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
191,6,1126,1,1426,1958969,972,6,113.88,0,0.0,6,MIS TRES AMORES,Roles Canela 6p 365g BIM 972,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
192,4,1126,1,1010,564446,1109,17,255.17,0,0.0,17,LUPITA,Pan Blanco Chico 360g BIM 1109,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
193,7,1126,1,1017,568882,1109,3,45.03,0,0.0,3,MIRIAM,Pan Blanco Chico 360g BIM 1109,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
194,7,1126,1,1043,4563703,1109,1,15.01,0,0.0,1,NO IDENTIFICADO,Pan Blanco Chico 360g BIM 1109,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
195,9,1126,1,1008,596930,1109,6,90.06,0,0.0,6,FAROLES,Pan Blanco Chico 360g BIM 1109,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
196,4,1126,1,1213,2293317,32802,5,59.55,0,0.0,5,WILY,Tortillas de Maiz 800g MR 32802,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
197,5,1126,1,1053,1400752,32802,3,35.73,0,0.0,3,EL MORRO,Tortillas de Maiz 800g MR 32802,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
198,7,1126,1,1025,4740400,32802,2,23.82,0,0.0,2,NO IDENTIFICADO,Tortillas de Maiz 800g MR 32802,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
199,7,1126,1,1204,4488839,1278,6,27.0,0,0.0,6,NO IDENTIFICADO,Nito 1p 62g BIM 1278,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
200,7,1126,1,1431,9551454,1278,14,63.0,0,0.0,14,HAZIEL,Nito 1p 62g BIM 1278,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
201,9,1126,1,1439,693929,1278,5,22.5,0,0.0,5,JUAN PABLO,Nito 1p 62g BIM 1278,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
202,6,1126,1,1017,4312814,641,1,40.95,0,0.0,1,NO IDENTIFICADO,Bollo Extra Grande 15p 1200g BIM 641,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
203,6,1126,1,1416,904073,1216,2,16.76,0,0.0,2,AMACA,Roles Glass 2p 135g BIM 1216,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
204,3,1126,1,1013,1081187,1150,4,55.84,0,0.0,4,SAN MIGUEL,Medias Noches 8p 340g BIM 1150,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
205,7,1126,1,1052,712084,1150,2,27.92,0,0.0,2,FREDY,Medias Noches 8p 340g BIM 1150,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
206,9,1126,1,1041,4657716,1150,1,13.96,0,0.0,1,NO IDENTIFICADO,Medias Noches 8p 340g BIM 1150,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
207,3,1126,1,1024,1279340,1182,4,55.76,0,0.0,4,DANY,Tostado 210g CU BIM 1182,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
208,9,1126,1,1014,1584205,1182,4,55.76,0,0.0,4,ABARROTES EL PEQUEÑO CISNEROS,Tostado 210g CU BIM 1182,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
209,3,1126,1,1039,357833,35727,6,57.6,0,0.0,6,LAURITA,Tortillina 50pct menos Grasa 328g TR 35727,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
210,3,1126,1,1060,1659706,4910,5,44.6,0,0.0,5,VAHANIS,Empanizador Crujiente 175g BIM 4910,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
211,9,1126,1,1006,2000184,693,3,28.8,0,0.0,3,LA CONCHITA,Tostada Plana 15p 175g MR 693,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
212,9,1126,1,1427,1376400,1212,2,16.76,0,0.0,2,SOFIA,Roles Canela 2p 120g BIM 1212,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
213,4,1126,1,1411,592154,1687,1,18.98,0,0.0,1,CLAUDIA ANGELICA ESPINOZA HERNANDEZ,Roles Glass 6p 410g BIM 1687,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
214,9,1126,1,1216,561590,1687,2,37.96,0,0.0,2,VENTANITA,Roles Glass 6p 410g BIM 1687,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
215,5,1126,1,1024,1765035,40747,3,24.0,0,0.0,3,LA CONGA,Tostadita Ondulada 18p 190g MR 40747,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
216,9,1126,1,1016,1918404,32322,2,16.0,0,0.0,2,FATIMA,Tortilla Hna RB 10p 260g Prom DH 32322,2017 AG. SANTA CLARA,ESTADO DE MÉXICO
217,3,1137,1,1469,1560776,1242,5,38.2,0,0.0,5,CRISTINA,Donitas Espolvoreadas 6p 105g BIM 1242,2014 AG. NEZA,ESTADO DE MÉXICO
218,6,1137,1,1469,1251439,1242,8,61.12,0,0.0,8,SINAY,Donitas Espolvoreadas 6p 105g BIM 1242,2014 AG. NEZA,ESTADO DE MÉXICO
219,8,1137,1,1607,431989,40217,2,17.96,1,8.98,1,ABARROTES VINOS Y LICORES LA TEHUANITA,Mantecada Vainilla 3p 157g Prom TR 40217,2014 AG. NEZA,ESTADO DE MÉXICO
220,8,1137,1,1639,225637,40217,3,26.94,0,0.0,3,CASA LOPEZ,Mantecada Vainilla 3p 157g Prom TR 40217,2014 AG. NEZA,ESTADO DE MÉXICO
221,6,1137,1,1201,2304561,1129,3,52.8,0,0.0,3,REYES,Tortillinas 20p 510g TR 1129,2014 AG. NEZA,ESTADO DE MÉXICO
222,5,1137,1,1452,216381,41843,5,34.3,0,0.0,5,SAGITARIO,Leche Nito 236ml BIM 41843,2014 AG. NEZA,ESTADO DE MÉXICO
223,5,1137,1,1478,1567224,41843,4,27.44,0,0.0,4,REVOLUCION,Leche Nito 236ml BIM 41843,2014 AG. NEZA,ESTADO DE MÉXICO
224,3,1137,1,1470,230345,1064,2,33.34,0,0.0,2,SAN JUAN,Panque Marmol 255g BIM 1064,2014 AG. NEZA,ESTADO DE MÉXICO
225,3,1137,1,1464,472202,1240,5,41.9,0,0.0,5,ANGELITA,Mantecadas Vainilla 4p 125g BIM 1240,2014 AG. NEZA,ESTADO DE MÉXICO
226,5,1137,1,1461,2492848,1240,4,33.52,0,0.0,4,MARECK,Mantecadas Vainilla 4p 125g BIM 1240,2014 AG. NEZA,ESTADO DE MÉXICO
227,5,1137,1,1471,922655,1240,5,41.9,0,0.0,5,MARCELINO MARTINEZ OJEDA,Mantecadas Vainilla 4p 125g BIM 1240,2014 AG. NEZA,ESTADO DE MÉXICO
228,4,1137,1,1459,226749,31423,2,21.38,0,0.0,2,HERNANDEZ,Donas Azucar Tubo 10p 158g BIM 31423,2014 AG. NEZA,ESTADO DE MÉXICO
229,4,1137,1,1644,1137562,9217,2,18.0,0,0.0,2,CREMERIA IVAN,Cuernitos Famili Pack 3p 150g TR 9217,2014 AG. NEZA,ESTADO DE MÉXICO
230,4,1137,1,1641,316690,3609,3,26.94,0,0.0,3,ANALILIA,Mantecadas Chocolate 3p TR 3609,2014 AG. NEZA,ESTADO DE MÉXICO
231,6,1137,1,2127,435586,36745,5,57.65,0,0.0,5,EDUARDO,Canelitas Tubo 207g MTB MLA 36745,2014 AG. NEZA,ESTADO DE MÉXICO
232,3,1137,1,4419,226579,43215,3,30.42,0,0.0,3,LETY,Pastisetas 75g MTB SUA 43215,2014 AG. NEZA,ESTADO DE MÉXICO
233,5,1137,1,1463,216081,1230,3,50.01,0,0.0,3,EL MUNDO,Panque Pasas 255g BIM 1230,2014 AG. NEZA,ESTADO DE MÉXICO
234,3,1137,1,1074,475349,3631,1,16.35,0,0.0,1,EBEM EZER,Pan Integral 370g BIM 3631,2014 AG. NEZA,ESTADO DE MÉXICO
235,5,1137,1,1051,1455021,3631,1,16.35,0,0.0,1,CREMERIA,Pan Integral 370g BIM 3631,2014 AG. NEZA,ESTADO DE MÉXICO
236,6,1137,1,1462,1269905,1232,3,54.72,0,0.0,3,MERY,Panque Nuez 255g BIM 1232,2014 AG. NEZA,ESTADO DE MÉXICO
237,7,1137,1,1465,1235807,1232,7,127.68,0,0.0,7,DOS HERMANOS,Panque Nuez 255g BIM 1232,2014 AG. NEZA,ESTADO DE MÉXICO
238,8,1137,1,1455,216276,1220,3,22.92,0,0.0,3,RICKY,Colchones 6p 130g BIM 1220,2014 AG. NEZA,ESTADO DE MÉXICO
239,8,1137,1,1054,1230083,1146,1,21.39,0,0.0,1,TERE,Pan Integral 675g BIM 1146,2014 AG. NEZA,ESTADO DE MÉXICO
240,5,1137,1,1457,1350667,1284,2,6.04,0,0.0,2,LA VENTANITA,Rebanada 2p 55g BIM 1284,2014 AG. NEZA,ESTADO DE MÉXICO
241,8,1137,1,1473,322190,1284,15,45.3,0,0.0,15,SANCHEZ,Rebanada 2p 55g BIM 1284,2014 AG. NEZA,ESTADO DE MÉXICO
242,4,1137,1,1471,627894,1238,4,39.32,0,0.0,4,LA NUEVA,Panquecito Gota Choc 2p 140g BIM 1238,2014 AG. NEZA,ESTADO DE MÉXICO
243,5,1137,1,1478,317292,3270,3,31.41,0,0.0,3,SAN JOSE,Conchas Vainilla 2p 120g BIM 3270,2014 AG. NEZA,ESTADO DE MÉXICO
244,4,1137,1,1475,1558404,1309,4,27.04,0,0.0,4,JUAREZ,Bimbunuelos 4p 66g BIM 1309,2014 AG. NEZA,ESTADO DE MÉXICO
245,9,1137,1,1640,636853,4280,5,30.0,0,0.0,5,FLOR,Doraditas 110g TR 4280,2014 AG. NEZA,ESTADO DE MÉXICO
246,8,1137,1,1071,626016,46772,5,44.6,0,0.0,5,VENTANITA DANIS,Pan Molido 210g BIM 46772,2014 AG. NEZA,ESTADO DE MÉXICO
247,7,1137,1,2125,732206,36747,2,23.06,0,0.0,2,LA CHIQUITA,Triki Trakes Tubo 200g MTB MLA 36747,2014 AG. NEZA,ESTADO DE MÉXICO
248,8,1137,1,1076,317075,1109,1,15.01,0,0.0,1,LUCERO,Pan Blanco Chico 360g BIM 1109,2014 AG. NEZA,ESTADO DE MÉXICO
249,9,1137,1,1075,758448,1109,1,15.01,0,0.0,1,JAZMANY,Pan Blanco Chico 360g BIM 1109,2014 AG. NEZA,ESTADO DE MÉXICO
250,5,1137,1,1604,213910,323,2,16.3,0,0.0,2,MICHEL,Tuinky Chocolate 3p 114g WON 323,2014 AG. NEZA,ESTADO DE MÉXICO
251,6,1137,1,1061,221803,32802,1,11.91,0,0.0,1,LA MICHOACANA,Tortillas de Maiz 800g MR 32802,2014 AG. NEZA,ESTADO DE MÉXICO
252,7,1137,1,1055,1734428,32802,2,23.82,0,0.0,2,SUPER UNICORNIO,Tortillas de Maiz 800g MR 32802,2014 AG. NEZA,ESTADO DE MÉXICO
253,4,1137,1,1465,1271158,1278,15,67.5,0,0.0,15,LA TIENDITA,Nito 1p 62g BIM 1278,2014 AG. NEZA,ESTADO DE MÉXICO
254,3,1137,1,1057,477752,3144,3,63.96,0,0.0,3,TERESITA,Pan Multigrano 540g BIM 3144,2014 AG. NEZA,ESTADO DE MÉXICO
255,6,1137,1,4426,2445215,37058,2,15.0,0,0.0,2,DEPOSITO THANY,Choco Roles 2p 80g MTA MLA 37058,2014 AG. NEZA,ESTADO DE MÉXICO
256,3,1137,1,4418,230097,43084,1,8.15,0,0.0,1,PAQUE,Submarinos Chocolate 3p 105g SP MTA MLA 43084,2014 AG. NEZA,ESTADO DE MÉXICO
257,3,1137,1,1056,1948799,2665,6,96.0,0,0.0,6,ABARROTES MINY,Tostada Ondulada Tubo 30p 360g Cj MR 2665,2014 AG. NEZA,ESTADO DE MÉXICO
258,7,1137,1,1067,4526278,2665,2,32.0,0,0.0,2,NO IDENTIFICADO,Tostada Ondulada Tubo 30p 360g Cj MR 2665,2014 AG. NEZA,ESTADO DE MÉXICO
259,3,1137,1,1640,1681288,72,5,18.5,0,0.0,5,ARELY,Div Tira Mini Doradita 4p 45g TR 72,2014 AG. NEZA,ESTADO DE MÉXICO
260,3,1137,1,1641,1190830,72,2,7.4,0,0.0,2,MARGOT,Div Tira Mini Doradita 4p 45g TR 72,2014 AG. NEZA,ESTADO DE MÉXICO
261,3,1137,1,4424,620617,43064,1,8.15,0,0.0,1,FER,Submarinos Fresa 3p 105g SP MTA MLA 43064,2014 AG. NEZA,ESTADO DE MÉXICO
262,4,1137,1,2119,435089,43058,1,9.35,0,0.0,1,LA CONCHITA II,Sponch 8p 120g MTB MLA 43058,2014 AG. NEZA,ESTADO DE MÉXICO
263,4,1137,1,1638,255516,45143,40,30.0,0,0.0,40,SANDOVAL,Polvoroncitos Panera 40p 16 25g TR 45143,2014 AG. NEZA,ESTADO DE MÉXICO
264,4,1137,1,1233,735209,1212,1,8.38,2,16.76,0,3 ARBOLITOS,Roles Canela 2p 120g BIM 1212,2014 AG. NEZA,ESTADO DE MÉXICO
265,7,1137,1,1233,4588595,1212,2,16.76,0,0.0,2,NO IDENTIFICADO,Roles Canela 2p 120g BIM 1212,2014 AG. NEZA,ESTADO DE MÉXICO
266,7,1137,1,1455,225769,1212,2,16.76,0,0.0,2,CELENE,Roles Canela 2p 120g BIM 1212,2014 AG. NEZA,ESTADO DE MÉXICO
267,4,1137,1,1605,216059,325,2,16.3,0,0.0,2,CASA VILLA,Tuinky Vainilla 3p 114g WON 325,2014 AG. NEZA,ESTADO DE MÉXICO
268,7,1137,1,1639,4185644,31298,3,26.67,0,0.0,3,NO IDENTIFICADO,Duo Bigotes 210g TR 31298,2014 AG. NEZA,ESTADO DE MÉXICO
269,9,1137,1,1601,1513786,31298,3,26.67,0,0.0,3,ENRIQUE,Duo Bigotes 210g TR 31298,2014 AG. NEZA,ESTADO DE MÉXICO
270,7,1137,1,2124,1259868,36749,1,11.53,0,0.0,1,NANCY,Plativolos Tubo 222g MTB MLA 36749,2014 AG. NEZA,ESTADO DE MÉXICO
271,3,1140,1,1215,4311027,1242,2,15.28,0,0.0,2,NO IDENTIFICADO,Donitas Espolvoreadas 6p 105g BIM 1242,2078 AG. TEXCOCO,ESTADO DE MÉXICO
272,7,1140,1,1428,721713,1242,1,7.64,0,0.0,1,MARIANA,Donitas Espolvoreadas 6p 105g BIM 1242,2078 AG. TEXCOCO,ESTADO DE MÉXICO
273,3,1140,1,1227,4334363,1125,6,57.6,0,0.0,6,NO IDENTIFICADO,Tortillinas 10p 255g TR 1125,2078 AG. TEXCOCO,ESTADO DE MÉXICO
274,7,1140,1,1240,1101887,1125,2,19.2,0,0.0,2,VICTORIA,Tortillinas 10p 255g TR 1125,2078 AG. TEXCOCO,ESTADO DE MÉXICO
275,6,1140,1,1238,2472630,1129,3,52.8,0,0.0,3,MARIA GUADALUPE,Tortillinas 20p 510g TR 1129,2078 AG. TEXCOCO,ESTADO DE MÉXICO
276,7,1140,1,1028,355129,1129,8,134.4,0,0.0,8,LA ESPECIAL,Tortillinas 20p 510g TR 1129,2078 AG. TEXCOCO,ESTADO DE MÉXICO
277,8,1140,1,1420,436517,41938,5,49.55,0,0.0,5,BETY,Mantecadas Nuez 123g BIM 41938,2078 AG. TEXCOCO,ESTADO DE MÉXICO
278,9,1140,1,1239,4551542,41938,2,19.82,0,0.0,2,NO IDENTIFICADO,Mantecadas Nuez 123g BIM 41938,2078 AG. TEXCOCO,ESTADO DE MÉXICO
279,5,1140,1,1205,681428,1240,1,8.38,0,0.0,1,SONY,Mantecadas Vainilla 4p 125g BIM 1240,2078 AG. TEXCOCO,ESTADO DE MÉXICO
280,5,1140,1,1244,2199287,1240,4,33.52,0,0.0,4,JESSY,Mantecadas Vainilla 4p 125g BIM 1240,2078 AG. TEXCOCO,ESTADO DE MÉXICO
281,5,1140,1,1429,1593651,1240,4,33.52,0,0.0,4,LUCI,Mantecadas Vainilla 4p 125g BIM 1240,2078 AG. TEXCOCO,ESTADO DE MÉXICO
282,5,1140,1,1623,4522139,3609,5,44.9,0,0.0,5,NO IDENTIFICADO,Mantecadas Chocolate 3p TR 3609,2078 AG. TEXCOCO,ESTADO DE MÉXICO
283,6,1140,1,1634,4469524,3609,2,17.96,0,0.0,2,NO IDENTIFICADO,Mantecadas Chocolate 3p TR 3609,2078 AG. TEXCOCO,ESTADO DE MÉXICO
284,8,1140,1,2836,900847,36745,2,23.06,0,0.0,2,MARY,Canelitas Tubo 207g MTB MLA 36745,2078 AG. TEXCOCO,ESTADO DE MÉXICO
285,3,1140,1,2839,355952,43285,5,26.4,0,0.0,5,LA MINIATURA,Gansito 1p 50g MTB MLA 43285,2078 AG. TEXCOCO,ESTADO DE MÉXICO
286,7,1140,1,1018,955075,3631,5,81.75,0,0.0,5,TRES GUERRAS,Pan Integral 370g BIM 3631,2078 AG. TEXCOCO,ESTADO DE MÉXICO
287,7,1140,1,1024,358351,3631,1,16.35,0,0.0,1,VICKY,Pan Integral 370g BIM 3631,2078 AG. TEXCOCO,ESTADO DE MÉXICO
288,7,1140,1,1028,353166,3631,5,81.75,0,0.0,5,YOSHUA,Pan Integral 370g BIM 3631,2078 AG. TEXCOCO,ESTADO DE MÉXICO
289,9,1140,1,1237,319855,3631,1,16.35,0,0.0,1,LUPITA,Pan Integral 370g BIM 3631,2078 AG. TEXCOCO,ESTADO DE MÉXICO
290,5,1140,1,1418,2494801,1232,3,54.72,0,0.0,3,MARTINEZ,Panque Nuez 255g BIM 1232,2078 AG. TEXCOCO,ESTADO DE MÉXICO
291,9,1140,1,1426,599319,1232,1,18.24,0,0.0,1,LA ESTRELLA,Panque Nuez 255g BIM 1232,2078 AG. TEXCOCO,ESTADO DE MÉXICO
292,5,1140,1,1205,560276,1220,1,7.64,0,0.0,1,CARMELITA,Colchones 6p 130g BIM 1220,2078 AG. TEXCOCO,ESTADO DE MÉXICO
293,6,1140,1,1020,1198529,1146,6,128.34,0,0.0,6,LULU,Pan Integral 675g BIM 1146,2078 AG. TEXCOCO,ESTADO DE MÉXICO
294,7,1140,1,1205,895938,1146,2,42.78,0,0.0,2,SAN MARTIN,Pan Integral 675g BIM 1146,2078 AG. TEXCOCO,ESTADO DE MÉXICO
295,3,1140,1,1204,2385589,1284,10,30.2,0,0.0,10,CREMERIA Y ABARROTES MARIANA,Rebanada 2p 55g BIM 1284,2078 AG. TEXCOCO,ESTADO DE MÉXICO
296,7,1140,1,1422,2001714,1284,32,96.64,0,0.0,32,ABARROTES VINOS Y LICORES BETY,Rebanada 2p 55g BIM 1284,2078 AG. TEXCOCO,ESTADO DE MÉXICO
297,8,1140,1,1419,2087047,1284,10,30.2,0,0.0,10,ABARROTES VERONICA,Rebanada 2p 55g BIM 1284,2078 AG. TEXCOCO,ESTADO DE MÉXICO
298,6,1140,1,1239,355133,35651,2,15.0,0,0.0,2,JESSICA,Madalenas 3p 93g BIM 35651,2078 AG. TEXCOCO,ESTADO DE MÉXICO
299,4,1140,1,2134,353262,31310,3,18.75,0,0.0,3,URIBE,Canelitas 90g MTB MLA 31310,2078 AG. TEXCOCO,ESTADO DE MÉXICO
300,3,1140,1,2829,321806,30575,3,18.75,0,0.0,3,EL DURAZNO,Barritas Pina 67g Prom MTB MLA 30575,2078 AG. TEXCOCO,ESTADO DE MÉXICO
301,3,1140,1,2833,2049385,30575,2,12.5,0,0.0,2,MISCELANEA VICKY,Barritas Pina 67g Prom MTB MLA 30575,2078 AG. TEXCOCO,ESTADO DE MÉXICO
302,7,1140,1,1026,721827,2233,2,39.88,0,0.0,2,REYES,Pan Blanco 640g BIM 2233,2078 AG. TEXCOCO,ESTADO DE MÉXICO
303,6,1140,1,1201,4288552,48417,5,22.9,0,0.0,5,NO IDENTIFICADO,Bran Frut Fresa 48g BIM 48417,2078 AG. TEXCOCO,ESTADO DE MÉXICO
304,5,1140,1,1410,593844,1250,13,99.32,0,0.0,13,SURTY PACK,Donas Azucar 4p 105g BIM 1250,2078 AG. TEXCOCO,ESTADO DE MÉXICO
305,9,1140,1,1239,355558,1250,3,22.92,0,0.0,3,LA IMPERIAL,Donas Azucar 4p 105g BIM 1250,2078 AG. TEXCOCO,ESTADO DE MÉXICO
306,9,1140,1,1407,4474907,1250,6,45.84,0,0.0,6,NO IDENTIFICADO,Donas Azucar 4p 105g BIM 1250,2078 AG. TEXCOCO,ESTADO DE MÉXICO
307,3,1140,1,1631,628462,4280,2,12.0,0,0.0,2,EL PINO,Doraditas 110g TR 4280,2078 AG. TEXCOCO,ESTADO DE MÉXICO
308,8,1140,1,1626,1936079,4280,3,18.0,0,0.0,3,SURTI ABASTOS 2,Doraditas 110g TR 4280,2078 AG. TEXCOCO,ESTADO DE MÉXICO
